2.000000e+00      2.390000e-05      1.035923e-03
1.850000e+00     -9.192000e-04      8.984395e-04
1.700000e+00      4.403000e-04      1.175842e-03
1.550000e+00      9.233000e-04      9.321469e-04
1.400000e+00      2.436100e-03      1.504647e-03
1.250000e+00      5.373000e-04      1.759238e-03
1.100000e+00     -1.980000e-04      2.536768e-03
9.500000e-01      3.773000e-04      2.912777e-03
8.000000e-01      8.864000e-04      7.461167e-03
6.500000e-01     -4.268930e-02      1.438770e-02
5.000000e-01     -2.447180e-02      6.330363e-02
