0.992467 0
0.994834 0.00236628
0.9972 0.00273208
0.998754 0.00247983
0.998807 0.0019216
0.999468 0.0017023
0.998523 0.0017209
0.997778 0.00166624
0.99822 0.00153448
0.998305 0.00137512
0.998267 0.00124443
0.998184 0.00113904
0.998405 0.00107074
0.998272 0.00100008
0.998601 0.000987461
0.998749 0.000935387
0.999079 0.000938464
0.998743 0.000946366
0.999058 0.00094909
0.998825 0.000929975
0.998788 0.000885364
0.998739 0.000845574
0.998804 0.000810537
0.998907 0.00078288
0.999038 0.000762242
0.999066 0.000732861
0.99899 0.000709215
0.999205 0.000716218
0.999037 0.00071103
0.999195 0.000704868
0.999156 0.000682874
0.999278 0.00067231
0.999331 0.000653799
0.998968 0.00073117
0.99912 0.00072602
0.999206 0.000710825
0.999253 0.000692961
0.999413 0.000693067
0.999551 0.000689098
0.999701 0.000688207
0.999814 0.000680599
0.999896 0.000669272
0.999953 0.000655989
0.999984 0.00064165
0.99978 0.000659348
0.999576 0.000676319
0.999594 0.000662012
0.999574 0.000648376
0.999435 0.000650171
0.999614 0.000661804
0.999538 0.000653164
0.999533 0.0006405
0.999671 0.000643235
0.999664 0.000631242
0.999621 0.000621172
0.999607 0.000610132
0.99963 0.000599753
0.999633 0.000589328
0.999601 0.000580134
0.999502 0.000578904
0.999557 0.000572051
0.999319 0.000611321
0.999391 0.000605907
0.999436 0.000598059
0.999416 0.000589128
0.999463 0.000582064
0.999595 0.000588221
0.999605 0.000579592
0.999639 0.000572118
0.999727 0.00057071
0.999875 0.000581929
0.99983 0.000575571
0.999793 0.00056885
0.999777 0.000561339
0.999811 0.000554839
0.99969 0.000560602
0.999747 0.000556152
0.99977 0.000549482
0.999947 0.000570566
1.00002 0.00056829
1.00002 0.000561254
1.00002 0.000554379
1.00002 0.000547671
1.00006 0.00054238
1.00007 0.000535989
0.999968 0.000538689
0.99998 0.000532593
0.999924 0.000529461
0.999946 0.000523932
0.999972 0.000518743
1.00005 0.000518891
1.00007 0.000513682
1.00008 0.00050814
1.00003 0.000505144
1.00005 0.000500484
1.00004 0.000495434
1.00002 0.000490785
0.999999 0.000486047
1.00003 0.000481982
1.00008 0.000480333
