      1.460523e+00      0.000000e+00
      1.472505e+00      1.198126e-02
      1.508409e+00      3.656480e-02
      1.497038e+00      2.824542e-02
      1.505853e+00      2.358802e-02
      1.498919e+00      2.046979e-02
      1.489273e+00      1.980750e-02
      1.488706e+00      1.716316e-02
      1.485133e+00      1.555258e-02
      1.485099e+00      1.391069e-02
      1.492560e+00      1.462845e-02
      1.490979e+00      1.344713e-02
      1.492310e+00      1.244095e-02
      1.488874e+00      1.201964e-02
      1.491525e+00      1.149954e-02
      1.491358e+00      1.075813e-02
      1.489118e+00      1.035089e-02
      1.486150e+00      1.020018e-02
      1.488404e+00      9.908231e-03
      1.490334e+00      9.595809e-03
      1.491263e+00      9.174623e-03
      1.489424e+00      8.938945e-03
      1.487673e+00      8.719092e-03
      1.489864e+00      8.630723e-03
      1.490540e+00      8.305870e-03
      1.492922e+00      8.327932e-03
      1.493473e+00      8.032475e-03
      1.492992e+00      7.755271e-03
      1.491286e+00      7.674910e-03
      1.491336e+00      7.414833e-03
      1.490881e+00      7.186073e-03
      1.490922e+00      6.958005e-03
      1.492853e+00      7.014868e-03
      1.493527e+00      6.838785e-03
      1.493478e+00      6.640701e-03
      1.494519e+00      6.536993e-03
      1.494521e+00      6.357864e-03
      1.494728e+00      6.191738e-03
      1.494660e+00      6.031263e-03
      1.494319e+00      5.888480e-03
      1.495338e+00      5.832850e-03
      1.495683e+00      5.702689e-03
      1.495268e+00      5.583871e-03
      1.495009e+00      5.461637e-03
      1.495349e+00      5.349670e-03
      1.495591e+00      5.237710e-03
      1.494926e+00      5.168103e-03
      1.493998e+00      5.143588e-03
      1.495092e+00      5.154866e-03
      1.494599e+00      5.074738e-03
      1.495245e+00      5.016055e-03
      1.494284e+00      5.011656e-03
      1.493853e+00      4.935025e-03
      1.493723e+00      4.844527e-03
      1.493304e+00      4.774042e-03
      1.493372e+00      4.688505e-03
      1.495153e+00      4.937911e-03
      1.494576e+00      4.886141e-03
      1.493900e+00      4.850033e-03
      1.493870e+00      4.768608e-03
      1.493745e+00      4.691451e-03
      1.495137e+00      4.820443e-03
      1.494610e+00      4.772417e-03
      1.495618e+00      4.804030e-03
      1.494940e+00      4.777893e-03
      1.495424e+00      4.729783e-03
      1.496354e+00      4.750570e-03
      1.495722e+00      4.722688e-03
      1.495097e+00      4.695394e-03
      1.495927e+00      4.701666e-03
      1.497316e+00      4.838512e-03
      1.497211e+00      4.771986e-03
      1.497966e+00      4.766247e-03
      1.498755e+00      4.767110e-03
      1.498070e+00      4.752675e-03
      1.498015e+00      4.690050e-03
      1.497299e+00      4.683655e-03
      1.498093e+00      4.690859e-03
      1.498746e+00      4.676933e-03
      1.498368e+00      4.633544e-03
      1.498821e+00      4.598278e-03
      1.499320e+00      4.569255e-03
      1.499701e+00      4.529859e-03
      1.498888e+00      4.548694e-03
      1.499026e+00      4.496973e-03
      1.498797e+00      4.450273e-03
      1.499405e+00      4.440561e-03
      1.499544e+00      4.392020e-03
      1.499487e+00      4.342761e-03
      1.499863e+00      4.310607e-03
      1.499103e+00      4.330074e-03
      1.499223e+00      4.284413e-03
      1.499233e+00      4.238107e-03
      1.498617e+00      4.237830e-03
      1.498514e+00      4.194252e-03
      1.498056e+00      4.175515e-03
      1.497811e+00      4.139496e-03
      1.497908e+00      4.098200e-03
      1.498164e+00      4.064617e-03
      1.498920e+00      4.094318e-03
