      4.956752e+00      0.000000e+00
      4.931912e+00      2.484039e-02
      4.935145e+00      1.470151e-02
      4.932668e+00      1.068661e-02
      4.931173e+00      8.411641e-03
      4.931049e+00      6.869203e-03
      4.934509e+00      6.758392e-03
      4.933262e+00      5.984200e-03
      4.931989e+00      5.428961e-03
      4.931004e+00      4.954866e-03
      4.932514e+00      4.729497e-03
      4.932816e+00      4.327991e-03
      4.931667e+00      4.143840e-03
      4.931392e+00      3.846236e-03
      4.931381e+00      3.580670e-03
      4.932096e+00      3.424850e-03
      4.931197e+00      3.340169e-03
      4.931796e+00      3.205500e-03
      4.931077e+00      3.116182e-03
      4.931428e+00      2.977112e-03
      4.931604e+00      2.837252e-03
      4.932810e+00      2.961868e-03
      4.931306e+00      3.205277e-03
      4.931550e+00      3.078566e-03
      4.931196e+00      2.974047e-03
      4.931037e+00      2.861779e-03
      4.931743e+00      2.842678e-03
      4.932315e+00      2.798490e-03
      4.932367e+00      2.700761e-03
      4.932101e+00      2.622755e-03
      4.931043e+00      2.748281e-03
      4.930609e+00      2.696130e-03
      4.930100e+00      2.662410e-03
      4.929774e+00      2.603385e-03
      4.929967e+00      2.535292e-03
      4.929687e+00      2.479733e-03
      4.930224e+00      2.470837e-03
      4.930000e+00      2.415341e-03
      4.930526e+00      2.410724e-03
      4.930424e+00      2.351915e-03
      4.930698e+00      2.310097e-03
      4.930692e+00      2.254432e-03
      4.931304e+00      2.285023e-03
      4.931333e+00      2.232673e-03
      4.930818e+00      2.242567e-03
      4.931005e+00      2.201229e-03
      4.930860e+00      2.158723e-03
      4.930818e+00      2.113692e-03
      4.931078e+00      2.086385e-03
      4.931013e+00      2.045272e-03
      4.930848e+00      2.011558e-03
      4.930854e+00      1.972506e-03
      4.930878e+00      1.935076e-03
      4.930762e+00      1.902437e-03
      4.930549e+00      1.879666e-03
      4.930650e+00      1.848602e-03
      4.930760e+00      1.819206e-03
      4.930673e+00      1.789693e-03
      4.930918e+00      1.776054e-03
      4.930751e+00      1.754120e-03
      4.930555e+00      1.736287e-03
      4.930654e+00      1.710911e-03
      4.930744e+00      1.685942e-03
      4.930850e+00      1.662785e-03
      4.931000e+00      1.643859e-03
      4.930607e+00      1.665706e-03
      4.930418e+00      1.651564e-03
      4.930518e+00      1.630170e-03
      4.930000e+00      1.687896e-03
      4.930091e+00      1.666100e-03
      4.930383e+00      1.668259e-03
      4.930063e+00      1.675764e-03
      4.930222e+00      1.660279e-03
      4.930359e+00      1.643393e-03
      4.930649e+00      1.647036e-03
      4.930676e+00      1.625446e-03
      4.930760e+00      1.606434e-03
      4.930892e+00      1.591171e-03
      4.930655e+00      1.588664e-03
      4.930841e+00      1.579658e-03
      4.930947e+00      1.563639e-03
      4.930831e+00      1.548795e-03
      4.931059e+00      1.546796e-03
      4.930998e+00      1.529452e-03
      4.931016e+00      1.511449e-03
      4.931173e+00      1.502085e-03
      4.931070e+00      1.488321e-03
      4.931145e+00      1.473240e-03
      4.931003e+00      1.463528e-03
      4.930888e+00      1.451726e-03
      4.931259e+00      1.482855e-03
      4.931356e+00      1.469847e-03
      4.931544e+00      1.466024e-03
      4.931313e+00      1.468632e-03
      4.931329e+00      1.453181e-03
      4.931196e+00      1.444077e-03
      4.931327e+00      1.435041e-03
      4.931294e+00      1.420687e-03
      4.931321e+00      1.406521e-03
      4.931188e+00      1.398754e-03
