               100         -0.295957          -1.22778
               100         -0.295957          -1.22778
           100.936           2.13695          -1.99881
           102.592         -0.736229          -3.98886
           101.268         -0.461082          -6.88505
           98.6557           1.06684          -8.48611
            98.615           2.60313          -8.61128
           97.1624           1.03873           -8.7805
           97.8632           1.52154          -11.2768
           100.454           3.04585          -11.2656
            101.57           2.26196          -10.3539
            101.57           2.26196          -10.3539
           102.034           4.30199          -13.0373
           102.034           4.30199          -13.0373
           104.547           6.94124          -11.1576
            102.35           4.26212          -9.87709
            102.35           4.26212          -9.87709
           102.579           2.95527          -9.98791
           100.867         0.0624266          -12.3024
           99.4214          -2.09471          -9.88881
            97.859         -0.104498          -8.39619
           96.0663          -2.14991           -7.3466
           95.4658          -3.18876          -4.42784
           95.4658          -3.18876          -4.42784
           95.4658          -3.18876          -4.42784
           95.4658          -3.18876          -4.42784
           97.7573          -4.44624          -2.73629
           97.7573          -4.44624          -2.73629
           96.3199          -2.30603          -2.44949
           96.3199          -2.30603          -2.44949
           95.3697         -0.745764          -5.21299
           93.6485         -0.768048          -3.18198
           90.9879          -3.30114          -5.66052
           90.9879          -3.30114          -5.66052
           90.6372         -0.681343          -3.16363
           88.1047          -2.06407         -0.749376
           90.0504          -1.18728          -2.62478
           87.4109          -3.39625          -5.54702
             85.32         -0.530648          -3.60323
             85.32         -0.530648          -3.60323
             85.32         -0.530648          -3.60323
           85.2948           1.79428          -4.44923
           85.2948           1.79428          -4.44923
           85.2948           1.79428          -4.44923
           82.2952           2.73339          -5.67105
           82.2952           2.73339          -5.67105
           81.7434           5.40209          -4.38575
           81.7434           5.40209          -4.38575
           81.7434           5.40209          -4.38575
           82.4523            3.3003          -4.15353
           82.6932           2.55363          -3.17618
             80.79         -0.394938          -3.62032
           79.0424          -3.19929          -4.66217
           79.1183          -3.38303          -4.54032
           76.4357          -2.97068          -2.11777
            75.191          -2.40548          -3.75784
            72.645          -4.69815          -6.65698
           70.4201          -3.72276          -7.58428
           67.8001          -6.58749          -7.25284
           67.8001          -6.58749          -7.25284
           67.5859          -8.36935          -5.33206
           67.5859          -8.36935          -5.33206
           67.5859          -8.36935          -5.33206
           66.4865          -8.41364          -3.90875
           65.5241          -8.43362          -2.33577
           65.5241          -8.43362          -2.33577
           63.2954          -7.25197          -2.39554
            62.904          -6.28059          -2.35241
           62.2337           -8.6284          -5.26148
           60.5975          -8.95527           -6.0699
           60.5975          -8.95527           -6.0699
           62.2452           -7.9954          -8.37872
           62.8495          -8.66245          -7.97182
           62.8495          -8.66245          -7.97182
            59.909          -9.62847          -7.76398
           58.7333          -9.08182          -5.02719
           58.7333          -9.08182          -5.02719
           58.1571          -9.75202          -7.00976
           58.1571          -9.75202          -7.00976
           58.1571          -9.75202          -7.00976
           58.1571          -9.75202          -7.00976
           58.1571          -9.75202          -7.00976
           55.9938          -12.5437          -9.75322
           55.9938          -12.5437          -9.75322
           54.5894          -14.0339          -7.30994
           52.1964          -15.3649          -9.39577
           52.1964          -15.3649          -9.39577
           52.7042          -12.9606          -10.9377
           52.2875          -10.7272          -13.0258
           52.2875          -10.7272          -13.0258
           50.9668          -10.2572          -10.2456
           51.0286          -10.9074          -11.2465
           50.7799           -8.8205          -10.1031
           50.7799           -8.8205          -10.1031
           50.7799           -8.8205          -10.1031
           50.9446          -6.11399          -11.9482
           48.5663          -4.47874          -12.2637
           48.5663          -4.47874          -12.2637
           46.8903          -1.97376          -13.8503
           45.9566          -2.72309          -10.9455
           44.3989          -1.02032          -8.50358
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.5484          -3.44346          -5.72324
           42.8955          -5.61942          -8.22549
           40.3535           -3.3049          -9.04823
           38.9676          -4.70999          -8.05192
           38.9676          -4.70999          -8.05192
           38.9291          -4.71825          -10.0011
           38.9291          -4.71825          -10.0011
           39.7425          -5.36891          -9.92816
           39.7425          -5.36891          -9.92816
           38.5053          -7.41865          -12.2245
           36.3927          -7.98314          -9.83404
           36.3622          -5.63774          -8.70327
           36.2561          -7.03367           -7.9366
           36.2561          -7.03367           -7.9366
           36.2561          -7.03367           -7.9366
           35.7484          -6.69964          -10.3253
           33.7324          -5.83376          -11.4412
           34.9093           -3.2713          -13.0219
           33.7749           -4.0208          -11.2976
           32.2343          -6.10593          -10.0809
           31.7085          -6.17985           -10.728
           31.7085          -6.17985           -10.728
           31.7085          -6.17985           -10.728
           32.6884           -5.3161          -10.0974
           32.6884           -5.3161          -10.0974
           33.1672          -4.44716          -11.3787
           31.0253          -7.09625          -13.6781
           32.9152          -4.64702          -14.5869
           32.9152          -4.64702          -14.5869
           29.9183          -4.70212          -17.4246
           32.7502          -2.97724          -17.0016
           30.1369         -0.285999          -14.9512
           27.5314         -0.135686          -16.5456
           26.3434          0.212113          -17.3917
