2.000000e+00      1.959833e-01      5.336797e-04
1.850000e+00      2.206307e-01      6.345330e-04
1.700000e+00      2.494642e-01      6.527217e-04
1.550000e+00      2.807516e-01      9.212408e-04
1.400000e+00      3.183934e-01      7.027666e-04
1.250000e+00      3.575499e-01      9.914598e-04
1.100000e+00      3.985421e-01      1.408519e-03
9.500000e-01      4.280605e-01      2.201297e-03
8.000000e-01      4.418840e-01      2.632262e-03
6.500000e-01      4.223945e-01      4.277605e-03
5.000000e-01      3.172172e-01      5.517339e-03
