0.000000e+00      0.000000e+00      0.000000e+00
2.564964e-02      0.000000e+00      0.000000e+00
5.129928e-02      0.000000e+00      0.000000e+00
7.694892e-02      0.000000e+00      0.000000e+00
1.025986e-01      0.000000e+00      0.000000e+00
1.282482e-01      0.000000e+00      0.000000e+00
1.538978e-01      0.000000e+00      0.000000e+00
1.795475e-01      0.000000e+00      0.000000e+00
2.051971e-01      0.000000e+00      0.000000e+00
2.308468e-01      0.000000e+00      0.000000e+00
2.564964e-01      0.000000e+00      0.000000e+00
2.821460e-01      0.000000e+00      0.000000e+00
3.077957e-01      0.000000e+00      0.000000e+00
3.334453e-01      0.000000e+00      0.000000e+00
3.590949e-01      0.000000e+00      0.000000e+00
3.847446e-01      0.000000e+00      0.000000e+00
4.103942e-01      0.000000e+00      0.000000e+00
4.360439e-01      0.000000e+00      0.000000e+00
4.616935e-01      0.000000e+00      0.000000e+00
4.873431e-01      0.000000e+00      0.000000e+00
5.129928e-01      0.000000e+00      0.000000e+00
5.386424e-01      0.000000e+00      0.000000e+00
5.642921e-01      0.000000e+00      0.000000e+00
5.899417e-01      0.000000e+00      0.000000e+00
6.155913e-01      0.000000e+00      0.000000e+00
6.412410e-01      0.000000e+00      0.000000e+00
6.668906e-01      0.000000e+00      0.000000e+00
6.925403e-01      0.000000e+00      0.000000e+00
7.181899e-01      0.000000e+00      0.000000e+00
7.438395e-01      0.000000e+00      0.000000e+00
7.694892e-01      0.000000e+00      0.000000e+00
7.951388e-01      0.000000e+00      0.000000e+00
8.207885e-01      0.000000e+00      0.000000e+00
8.464381e-01      9.726145e-06      5.795020e-06
8.720877e-01      1.318262e-03      8.737599e-05
8.977374e-01      2.441154e-02      3.722072e-04
9.233870e-01      1.645794e-01      1.117180e-03
9.490367e-01      5.688119e-01      2.672196e-03
9.746863e-01      1.205939e+00      4.059805e-03
1.000336e+00      1.861016e+00      4.134245e-03
1.025986e+00      2.340286e+00      3.904417e-03
1.051635e+00      2.553600e+00      3.131432e-03
1.077285e+00      2.553606e+00      3.760950e-03
1.102934e+00      2.416565e+00      3.733726e-03
1.128584e+00      2.201965e+00      3.285567e-03
1.154234e+00      1.971846e+00      3.589100e-03
1.179883e+00      1.753168e+00      3.278936e-03
1.205533e+00      1.558319e+00      2.573519e-03
1.231183e+00      1.387063e+00      2.625890e-03
1.256832e+00      1.243449e+00      2.567679e-03
1.282482e+00      1.123752e+00      2.276184e-03
1.308132e+00      1.019942e+00      1.932624e-03
1.333781e+00      9.375496e-01      1.697534e-03
1.359431e+00      8.692903e-01      1.783002e-03
1.385081e+00      8.161230e-01      1.989098e-03
1.410730e+00      7.724442e-01      1.543231e-03
1.436380e+00      7.387903e-01      1.749261e-03
1.462029e+00      7.103212e-01      1.652363e-03
1.487679e+00      6.910190e-01      1.582205e-03
1.513329e+00      6.778715e-01      1.590661e-03
1.538978e+00      6.701911e-01      1.823972e-03
1.564628e+00      6.701118e-01      1.667911e-03
1.590278e+00      6.740746e-01      1.738556e-03
1.615927e+00      6.847571e-01      1.363039e-03
1.641577e+00      7.021513e-01      1.575901e-03
1.667227e+00      7.222336e-01      1.609134e-03
1.692876e+00      7.506526e-01      1.657618e-03
1.718526e+00      7.806281e-01      1.671387e-03
1.744175e+00      8.159706e-01      1.712611e-03
1.769825e+00      8.540405e-01      1.789271e-03
1.795475e+00      8.948255e-01      1.556975e-03
1.821124e+00      9.362269e-01      1.601008e-03
1.846774e+00      9.789625e-01      1.665399e-03
1.872424e+00      1.021666e+00      1.934630e-03
1.898073e+00      1.059841e+00      1.908989e-03
1.923723e+00      1.096128e+00      1.557626e-03
1.949373e+00      1.133021e+00      1.788630e-03
1.975022e+00      1.161713e+00      1.740983e-03
2.000672e+00      1.186897e+00      1.578970e-03
2.026321e+00      1.205347e+00      1.444416e-03
2.051971e+00      1.214473e+00      1.263147e-03
2.077621e+00      1.213985e+00      1.373295e-03
2.103270e+00      1.209883e+00      1.360141e-03
2.128920e+00      1.194237e+00      1.562067e-03
2.154570e+00      1.174268e+00      1.649718e-03
2.180219e+00      1.152529e+00      1.858800e-03
2.205869e+00      1.124221e+00      1.526232e-03
2.231519e+00      1.095398e+00      1.771660e-03
2.257168e+00      1.065107e+00      1.488028e-03
2.282818e+00      1.038370e+00      1.470317e-03
2.308468e+00      1.010903e+00      1.434368e-03
2.334117e+00      9.876630e-01      1.276389e-03
2.359767e+00      9.650500e-01      1.378559e-03
2.385416e+00      9.470173e-01      1.137043e-03
2.411066e+00      9.300166e-01      1.372922e-03
2.436716e+00      9.162862e-01      1.191514e-03
2.462365e+00      9.081968e-01      1.120009e-03
2.488015e+00      8.940921e-01      1.204291e-03
2.513665e+00      8.842839e-01      1.191493e-03
2.539314e+00      8.834444e-01      1.237867e-03
