#  LAST MU         LAST SIGMA
                20      5.307017e-01      9.419448e-01
                40      1.009891e+00      5.055950e-01
                60      4.864483e-01      9.782056e-01
                80      8.852667e-01      6.058721e-01
               100      5.390925e-01      6.552225e-01
               120      6.650807e-01      8.011507e-01
               140      8.514878e-01      6.120592e-01
               160      6.370092e-01      4.855855e-01
               180      8.364718e-01      6.056216e-01
               200      8.627434e-01      5.694149e-01
               220      7.292371e-01      9.195132e-01
               240      9.215580e-01      5.683049e-01
               260      7.765407e-01      5.507074e-01
               280      6.374954e-01      5.999297e-01
               300      2.739760e-01      1.046583e+00
               320      5.109539e-01      9.541285e-01
               340      6.999902e-01      5.863657e-01
               360      7.126252e-01      8.109935e-01
               380      7.515496e-01      6.098161e-01
               400      7.713333e-01      5.869535e-01
               420      7.357115e-01      6.727699e-01
               440      8.056740e-01      6.739924e-01
               460      7.675074e-01      5.935659e-01
               480      7.644230e-01      5.770985e-01
               500      7.644230e-01      5.770985e-01
               520      7.644230e-01      5.770985e-01
               540      7.329860e-01      6.041000e-01
               560      7.278117e-01      6.634379e-01
               580      7.868825e-01      5.999761e-01
               600      8.386644e-01      6.232514e-01
               620      8.579733e-01      6.503246e-01
               640      9.196130e-01      6.184323e-01
               660      7.823237e-01      6.379416e-01
               680      8.016817e-01      6.443701e-01
               700      8.016817e-01      6.443701e-01
               720      7.830226e-01      5.775108e-01
               740      8.780438e-01      6.490155e-01
               760      7.554039e-01      6.346450e-01
               780      8.135006e-01      5.966349e-01
               800      7.743909e-01      5.903503e-01
               820      7.409254e-01      6.078359e-01
               840      7.409254e-01      6.078359e-01
               860      8.220256e-01      6.607663e-01
               880      8.220256e-01      6.607663e-01
               900      8.220256e-01      6.607663e-01
               920      7.215096e-01      5.816528e-01
               940      7.215096e-01      5.816528e-01
               960      7.915540e-01      6.418072e-01
               980      7.915540e-01      6.418072e-01
              1000      8.597551e-01      6.401121e-01
              1020      7.086964e-01      5.908955e-01
              1040      8.039265e-01      6.932936e-01
              1060      7.589521e-01      6.691526e-01
              1080      7.036645e-01      6.360830e-01
              1100      7.766130e-01      6.396898e-01
              1120      7.788198e-01      5.879795e-01
              1140      7.788198e-01      5.879795e-01
              1160      8.431428e-01      5.865657e-01
              1180      7.372788e-01      5.820338e-01
              1200      7.372788e-01      5.820338e-01
              1220      7.598517e-01      6.162929e-01
              1240      8.325027e-01      5.588793e-01
              1260      8.136421e-01      6.346691e-01
              1280      8.136421e-01      6.346691e-01
              1300      8.136421e-01      6.346691e-01
              1320      8.136421e-01      6.346691e-01
              1340      8.136421e-01      6.346691e-01
              1360      8.136421e-01      6.346691e-01
              1380      8.136421e-01      6.346691e-01
              1400      8.136421e-01      6.346691e-01
              1420      8.136421e-01      6.346691e-01
              1440      8.136421e-01      6.346691e-01
              1460      8.136421e-01      6.346691e-01
              1480      8.136421e-01      6.346691e-01
              1500      8.717013e-01      6.090146e-01
              1520      7.224730e-01      5.801791e-01
              1540      8.176236e-01      5.826585e-01
              1560      8.637951e-01      6.045670e-01
              1580      8.637951e-01      6.045670e-01
              1600      7.952538e-01      5.970805e-01
              1620      8.132712e-01      6.295414e-01
              1640      8.132712e-01      6.295414e-01
              1660      8.132712e-01      6.295414e-01
              1680      8.132712e-01      6.295414e-01
              1700      8.132712e-01      6.295414e-01
              1720      8.132712e-01      6.295414e-01
              1740      7.193236e-01      5.813766e-01
              1760      7.193236e-01      5.813766e-01
              1780      8.026353e-01      5.875012e-01
              1800      8.300777e-01      6.130958e-01
              1820      8.172334e-01      6.707708e-01
              1840      8.172334e-01      6.707708e-01
              1860      6.999983e-01      5.855780e-01
              1880      8.821551e-01      6.690843e-01
              1900      7.287115e-01      6.218160e-01
              1920      7.287115e-01      6.218160e-01
              1940      7.287115e-01      6.218160e-01
              1960      7.287115e-01      6.218160e-01
              1980      7.287115e-01      6.218160e-01
              2000      7.287115e-01      6.218160e-01
              2020      7.287115e-01      6.218160e-01
              2040      7.291596e-01      6.218731e-01
              2060      8.466902e-01      5.982301e-01
              2080      8.466902e-01      5.982301e-01
              2100      8.731699e-01      5.935944e-01
              2120      8.731699e-01      5.935944e-01
              2140      8.731699e-01      5.935944e-01
              2160      8.261145e-01      6.690033e-01
              2180      7.855781e-01      6.476089e-01
              2200      7.855781e-01      6.476089e-01
              2220      7.855781e-01      6.476089e-01
              2240      8.620476e-01      6.152682e-01
              2260      8.620476e-01      6.152682e-01
              2280      8.620476e-01      6.152682e-01
              2300      6.443503e-01      6.932866e-01
              2320      7.184031e-01      6.902226e-01
              2340      8.313898e-01      5.654214e-01
              2360      7.772534e-01      7.023446e-01
              2380      7.251653e-01      6.946679e-01
#      8.238954e-01      6.347434e-01
